,ymd,close,open,high,low,volume,ema3,ema5,ema10,ema14,ema20,ema50,ema200
0,20180404.0,8.0,8.0,8.0,8.0,100.0,,,,,,,
1,20171128.0,7.5,7.5,7.5,7.5,500.0,8.033333333333331,,,,,,
2,20171124.0,7.5,7.5,7.5,7.5,100.0,7.766666666666666,,,,,,
3,20171122.0,7.2,7.2,7.2,7.2,200.0,7.483333333333332,7.76,,,,,
4,20160505.0,6.9,6.9,6.9,6.9,500.0,7.191666666666665,7.473333333333331,,,,,
5,20160415.0,6.0,6.0,6.0,6.0,2000.0,6.595833333333332,6.982222222222222,,,,,
6,20151203.0,10.0,10.0,10.0,10.0,500.0,8.297916666666666,7.988148148148147,,,,,
7,20130604.0,10.0,10.0,10.0,10.0,100.0,9.148958333333331,8.658765432098765,,,,,
