,ymd,close,open,high,low,volume,ema3,ema5,ema10,ema14,ema20,ema50,ema200
0,20180521.0,21.0,21.0,21.0,21.0,130.0,,,,,,,
1,20180518.0,20.5,20.5,20.5,20.5,400.0,20.03333333333333,,,,,,
2,20180514.0,19.0,19.0,19.0,19.0,1850.0,19.516666666666662,,,,,,
3,20180511.0,18.5,18.6,18.6,18.5,49400.0,19.00833333333333,19.52,,,,,
4,20180510.0,18.3,19.0,19.0,18.3,21700.0,18.65416666666667,19.11333333333333,,,,,
5,20180507.0,18.5,18.5,18.5,18.5,10.0,18.57708333333333,18.90888888888889,,,,,
6,20180503.0,18.5,18.5,18.5,18.5,7675.0,18.538541666666667,18.77259259259259,,,,,
7,20180502.0,18.5,18.5,18.5,18.5,2000.0,18.51927083333333,18.68172839506173,,,,,
8,20180427.0,18.0,18.0,18.0,18.0,430.0,18.25963541666667,18.454485596707816,18.94,,,,
9,20180424.0,18.5,18.5,18.5,18.5,100.0,18.37981770833333,18.46965706447188,18.86,,,,
10,20180423.0,18.5,18.5,18.5,18.5,11600.0,18.439908854166667,18.479771376314584,18.794545454545453,,,,
11,20180419.0,18.5,18.3,18.5,18.3,600.0,18.46995442708333,18.486514250876386,18.740991735537186,,,,
12,20180418.0,21.0,21.0,21.0,21.0,100.0,19.73497721354167,19.324342833917598,19.151720510894062,18.99285714285714,,,
13,20180416.0,18.3,18.3,18.3,18.3,100.0,19.017488606770833,18.982895222611727,18.99686223618605,18.900476190476187,,,
14,20180413.0,18.0,18.5,18.5,18.0,4500.0,18.508744303385413,18.655263481741155,18.815614556879495,18.780412698412697,,,
15,20180412.0,18.0,18.5,18.5,18.0,1100.0,18.254372151692703,18.436842321160768,18.667321001083227,18.67635767195767,,,
16,20180409.0,20.0,20.0,20.0,20.0,310.0,19.127186075846357,18.95789488077385,18.90962627361355,18.852843315696646,,,
17,20180406.0,19.5,19.5,19.5,19.5,1000.0,19.313593037923173,19.138596587182562,19.01696695113836,18.93913087360376,,,
