,ymd,close,open,high,low,volume,ema3,ema5,ema10,ema14,ema20,ema50,ema200
0,20180521.0,89.0,92.5,93.5,89.0,495850.0,,,,,,,
1,20180518.0,92.5,88.0,92.5,87.5,885640.0,88.83333333333331,,,,,,
2,20180517.0,87.0,92.7,93.9,87.0,1142920.0,87.91666666666664,,,,,,
3,20180516.0,92.9,96.2,96.2,92.6,461650.0,90.40833333333332,89.28,,,,,
4,20180515.0,96.2,99.0,99.4,96.0,738890.0,93.30416666666667,91.58666666666669,,,,,
5,20180514.0,98.0,94.5,98.5,93.5,722620.0,95.65208333333332,93.72444444444444,,,,,
6,20180511.0,93.9,94.0,94.8,92.5,318610.0,94.77604166666667,93.78296296296297,,,,,
7,20180510.0,94.0,95.0,96.5,92.0,623530.0,94.38802083333336,93.85530864197533,,,,,
8,20180509.0,95.0,97.0,98.0,94.5,931950.0,94.69401041666669,94.23687242798354,92.35,,,,
9,20180508.0,97.0,96.5,98.5,93.1,877860.0,95.84700520833334,95.15791495198901,93.19545454545452,,,,
10,20180507.0,96.5,91.5,97.0,91.0,687860.0,96.17350260416669,95.60527663465935,93.79628099173553,,,,
11,20180504.0,91.5,92.0,93.9,90.6,390810.0,93.83675130208334,94.23685108977291,93.37877535687453,,,,
12,20180503.0,92.0,93.4,93.5,91.5,1148110.0,92.91837565104166,93.49123405984861,93.12808892835187,92.89285714285711,,,
13,20180502.0,93.4,92.5,93.7,91.8,896400.0,93.15918782552082,93.46082270656574,93.17752730501516,92.96047619047616,,,
14,20180427.0,91.8,87.29999999999998,93.0,87.0,747000.0,92.4795939127604,92.90721513771047,92.92706779501243,92.80574603174603,,,
15,20180426.0,89.2,95.0,95.0,89.09999999999998,1445210.0,90.83979695638018,91.67147675847364,92.24941910501015,92.32497989417986,,,
16,20180424.0,95.8,95.0,96.0,89.0,1408180.0,93.31989847819011,93.04765117231578,92.8949792677356,92.78831590828925,,,
17,20180423.0,95.0,96.2,98.0,94.0,1490560.0,94.15994923909506,93.69843411487716,93.27771030996546,93.08320712051734,,,
18,20180420.0,96.2,90.5,96.2,86.79999999999998,2402060.0,95.17997461954752,94.53228940991812,93.80903570815357,93.49877950444835,93.095,,
19,20180419.0,93.0,100.0,100.0,93.0,2133260.0,94.08998730977376,94.02152627327875,93.6619383066711,93.43227557052194,93.08595238095235,,
20,20180418.0,100.0,104.0,105.0,99.1,1088500.0,97.04499365488688,96.0143508488525,94.81431316000365,94.30797216111898,93.74443310657597,,
21,20180417.0,104.0,106.0,106.0,103.5,657510.0,100.52249682744345,98.676233899235,96.48443804000294,95.60024253963645,94.7211537630925,,
22,20180416.0,104.3,104.0,106.8,103.5,859880.0,102.41124841372172,100.55082259948999,97.90544930545697,96.76021020101824,95.63342483327423,,
23,20180413.0,102.5,102.0,103.3,100.0,706610.0,102.45562420686086,101.20054839966001,98.74082215901024,97.52551550754916,96.28738437296236,,
24,20180412.0,102.0,98.0,102.8,97.0,755630.0,102.22781210343042,101.46703226644,99.33339994828111,98.12211343987592,96.8314430041088,,
25,20180411.0,98.0,105.0,106.5,98.0,1688700.0,100.1139060517152,100.3113548442933,99.09096359404813,98.10583164789249,96.94273414657464,,
26,20180410.0,105.0,109.0,109.0,104.1,813040.0,102.55695302585761,101.87423656286222,100.16533384967576,99.02505409484014,97.7100927992818,,
27,20180409.0,107.0,105.0,109.8,102.0,1642750.0,104.77847651292879,103.58282437524147,101.40800042246201,100.08838021552813,98.5948458660169,,
28,20180406.0,106.8,109.5,112.0,105.0,880100.0,105.7892382564644,104.655216250161,102.38836398201437,100.98326285345769,99.3762891168724,,
29,20180405.0,109.5,112.0,112.8,109.0,616480.0,107.6446191282322,106.27014416677399,103.6813887125572,102.11882780633,100.34045205812265,,
30,20180404.0,110.0,113.0,114.9,110.0,1266330.0,108.82230956411608,107.51342944451599,104.83022712845587,103.169650765486,101.26040900496812,,
31,20180403.0,113.0,115.0,115.0,111.8,930340.0,110.91115478205805,109.34228629634401,106.31564037782756,104.48036399675453,102.37846529020925,,
32,20180402.0,114.6,113.0,118.0,113.0,1034570.0,112.75557739102902,111.094857530896,107.82188758185889,105.82964879718726,103.542420976856,,
33,20180330.0,113.5,109.0,115.0,106.8,625160.0,113.12778869551452,111.896571687264,108.85427165788455,106.85236229089561,104.49076183620303,,
34,20180329.0,109.5,111.5,112.0,108.0,515400.0,111.31389434775724,111.097714458176,108.97167681099646,107.20538065210954,104.96783213751705,,
35,20180328.0,110.4,109.0,110.4,107.0,450680.0,110.85694717387864,110.86514297211735,109.23137193626982,107.63132989849493,105.48518145775353,,
36,20180327.0,109.0,111.0,114.0,109.0,969010.0,109.92847358693933,110.24342864807822,109.18930431149347,107.81381924536228,105.8199260808246,,
37,20180326.0,109.1,102.0,109.1,100.9,1326670.0,109.51423679346965,109.86228576538548,109.1730671639492,107.98531001264729,106.13231407312703,,
38,20180323.0,102.0,99.5,103.0,99.5,946780.0,105.75711839673482,107.24152384359033,107.86887313414026,107.18726867762764,105.73876035187683,,
