,ymd,close,open,high,low,volume,ema3,ema5,ema10,ema14,ema20,ema50,ema200
145,20170424.0,45.2,42.0,45.5,41.0,7140.0,45.374874235913886,45.56589255900818,46.219268256653436,46.74822226003099,47.44293629102292,49.808322179028366,
146,20170421.0,45.1,45.0,49.1,44.0,9250.0,45.237437117956944,45.41059503933879,46.01576493726191,46.52845929202687,47.21979950140169,49.623682093576285,
147,20170420.0,45.1,42.2,45.1,42.1,810.0,45.16871855897847,45.3070633595592,45.849262221396096,46.33799805308996,47.017913834601536,49.44628279578899,
148,20170419.0,45.1,45.0,45.1,45.0,630.0,45.13435927948923,45.238042239706125,45.713032726596815,46.17293164601129,46.83525537416329,49.275840333209004,
149,20170418.0,45.1,44.8,45.1,40.1,32950.0,45.11717963974463,45.19202815980409,45.601572230851936,46.02987409320978,46.66999295757631,49.112081888769445,
150,20170417.0,41.0,41.0,41.0,41.0,100.0,43.05858981987232,43.79468543986939,44.76492273433341,45.35922421411514,46.12999362828333,48.79396103038633,
151,20170414.0,41.1,43.0,43.5,41.1,20800.0,42.07929490993615,42.896456959912925,44.09857314627279,44.79132765223313,45.650946616065866,48.4922370684104,
152,20170413.0,39.6,39.6,39.6,39.6,775.0,40.83964745496807,41.797637973275286,43.280650756041375,44.09915063193537,45.07466598596436,48.143521889257045,
153,20170412.0,44.0,43.5,44.0,43.0,8000.0,42.41982372748404,42.531758648850186,43.411441527670206,44.08593054767732,44.972316844443945,47.981030834776384,
154,20170411.0,44.0,44.0,44.0,43.1,6700.0,43.209911863742015,43.02117243256679,43.51845215900289,44.074473141320354,44.87971524021119,47.82491197851064,
155,20170410.0,44.0,44.0,44.0,44.0,4925.0,43.60495593187101,43.347448288377855,43.60600631191146,44.064543389144305,44.79593283638155,47.67491543033376,
156,20170407.0,44.0,43.8,48.0,43.8,4540.0,43.802477965935516,43.564965525585244,43.677641527927555,44.05593760392506,44.72012970910712,47.530801099732415,
157,20170405.0,44.0,42.0,44.0,41.1,26000.0,43.901238982967755,43.70997701705683,43.73625215921345,44.04847925673505,44.651545927287394,47.39233831150762,
158,20170404.0,41.1,41.0,42.0,41.0,989.0,42.500619491483874,42.83998467803789,43.25693358481101,43.65534868917038,44.31330345802193,47.14557994635046,
159,20170403.0,42.0,40.1,42.4,40.0,9760.0,42.25030974574194,42.55998978535859,43.02840020575446,43.43463553061433,44.09298884297222,46.943792497473964,
160,20170331.0,42.0,42.0,42.0,41.1,2280.0,42.12515487287097,42.3733265235724,42.84141835016274,43.24335079319909,43.89365657221296,46.74991828188676,
161,20170330.0,42.0,40.2,42.0,40.2,9420.0,42.06257743643548,42.248884349048254,42.6884331955877,43.077570687439206,43.71330832724029,46.563646976714736,
162,20170329.0,42.0,42.0,42.0,40.0,13045.0,42.03128871821774,42.165922899365505,42.563263523662656,42.93389459578064,43.55013610559836,46.38468042860827,
