,ymd,close,open,high,low,volume,ema3,ema5,ema10,ema14,ema20,ema50,ema200
0,20160713.0,12.6,12.6,12.6,12.6,100.0,,,,,,,
1,20160620.0,14.8,14.8,14.8,14.8,900.0,14.06666666666667,,,,,,
