,ymd,close,open,high,low,volume,ema3,ema5,ema10,ema14,ema20,ema50,ema200
0,20180521.0,6.84,6.0,6.84,6.0,3230.0,,,,,,,
1,20180518.0,6.4,6.4,6.4,6.4,270.0,6.536666666666664,,,,,,
2,20180517.0,6.8,7.7,7.7,6.8,1680.0,6.668333333333332,,,,,,
3,20180516.0,7.259999999999998,6.8,7.259999999999998,6.8,40.0,6.964166666666665,6.734,,,,,
4,20180515.0,6.8,6.8,6.8,6.8,31200.0,6.882083333333332,6.756,,,,,
5,20180514.0,7.309999999999999,7.36,7.5,7.309999999999999,400.0,7.096041666666665,6.940666666666665,,,,,
6,20180511.0,7.84,7.84,7.84,7.84,10.0,7.468020833333331,7.240444444444447,,,,,
7,20180510.0,7.36,7.9,7.9,7.36,290.0,7.414010416666666,7.280296296296296,,,,,
8,20180509.0,7.9,7.9,7.9,7.9,1350.0,7.657005208333333,7.486864197530864,7.088000000000001,,,,
9,20180508.0,8.49,7.44,8.5,7.44,9090.0,8.073502604166666,7.821242798353911,7.3429090909090915,,,,
10,20180507.0,7.99,7.34,7.99,7.34,2030.0,8.031751302083329,7.877495198902608,7.460561983471074,,,,
11,20180504.0,7.889999999999999,8.0,8.54,7.44,10570.0,7.960875651041666,7.881663465935072,7.538641622839971,,,,
12,20180502.0,8.0,8.0,9.2,8.0,4190.0,7.980437825520833,7.9211089772900465,7.622524964141793,7.375,,,
13,20180427.0,8.599999999999998,7.78,8.939999999999998,7.78,7910.0,8.290218912760416,8.147405984860033,7.800247697934194,7.538333333333331,,,
14,20180426.0,8.359999999999998,8.4,8.4,8.359999999999998,1350.0,8.325109456380206,8.218270656573354,7.90202084376434,7.647888888888888,,,
15,20180424.0,8.98,8.98,8.98,8.98,570.0,8.652554728190104,8.47218043771557,8.098017053989006,7.825503703703704,,,
16,20180423.0,9.65,9.65,9.65,8.49,1480.0,9.151277364095053,8.864786958477046,8.38019577144555,8.06876987654321,,,
17,20180420.0,9.12,9.12,9.12,9.12,6530.0,9.135638682047523,8.949857972318032,8.514705631182723,8.208933893004115,,,
18,20180419.0,9.8,9.8,9.8,9.8,10.0,9.467819341023763,9.23323864821202,8.748395516422228,8.421076040603566,7.888,,
19,20180417.0,9.4,8.24,9.45,8.23,7030.0,9.43390967051188,9.288825765474682,8.866869058890913,8.551599235189759,8.032,,
20,20180416.0,8.84,9.5,9.5,8.84,72710.0,9.136954835255938,9.13921717698312,8.861983775456203,8.59005267049779,8.108952380952381,,
21,20180413.0,9.5,9.12,9.5,9.12,250.0,9.318477417627971,9.259478117988749,8.977986725373256,8.711378981098084,8.241433106575965,,
22,20180412.0,9.8,9.8,9.8,9.8,10.0,9.559238708813984,9.439652078659165,9.127443684396303,8.856528450285007,8.389868048806825,,
23,20180411.0,9.26,9.25,10.05,9.25,30.0,9.409619354406994,9.379768052439443,9.15154483268788,8.910324656913673,8.47273775844427,,
24,20180410.0,9.56,8.699999999999998,9.56,8.699999999999998,730.0,9.484809677203494,9.439845368292962,9.225809408562812,8.99694803599185,8.576286543354339,,
25,20180409.0,8.939999999999998,8.939999999999998,8.939999999999998,8.939999999999998,30.0,9.212404838601747,9.27323024552864,9.173844061551392,8.98935496452627,8.610925920177735,,
26,20180406.0,9.6,9.6,9.6,9.6,10.0,9.406202419300877,9.382153497019091,9.251326959451138,9.070774302589433,8.705123451589378,,
27,20180405.0,9.6,9.65,9.65,9.6,3750.0,9.503101209650438,9.454768998012728,9.314722057732748,9.14133772891084,8.790349789533249,,
28,20180404.0,10.2,9.65,10.2,9.6,90.0,9.851550604825219,9.703179332008485,9.47568168359952,9.282492698389396,8.92460219053008,,
29,20180403.0,9.61,10.2,10.2,9.61,1850.0,9.73077530241261,9.67211955467232,9.500103195672335,9.326160338604144,8.98987817238436,,
30,20180330.0,10.15,10.15,10.15,10.15,1180.0,9.940387651206304,9.831413036448215,9.61826625100464,9.436005626790259,9.100365965490612,,
31,20180329.0,10.9,10.05,10.9,10.0,4620.0,10.420193825603151,10.187608690965476,9.851308750821978,9.631204876551557,9.271759683062935,,
32,20180328.0,10.75,10.75,11.5,10.75,240.0,10.585096912801577,10.375072460643649,10.014707159763438,9.780377559678016,9.41254447515218,,
33,20180327.0,11.55,10.1,11.55,10.05,17110.0,11.067548456400788,10.766714973762433,10.29385131253372,10.016327218387614,9.61611166799483,,
34,20180326.0,10.8,10.8,10.8,10.8,200.0,10.933774228200397,10.777809982508288,10.3858783466185,10.120816922602598,9.728862937709607,,
35,20180322.0,10.9,10.6,10.9,10.6,20.0,10.916887114100199,10.81853998833886,10.479355010869682,10.224707999588919,9.840399800784883,,
36,20180321.0,11.0,11.0,11.0,11.0,10.0,10.9584435570501,10.879026658892572,10.574017736166104,10.328080266310398,9.950837914995846,,
37,20180319.0,11.2,10.05,11.2,10.05,2610.0,11.079221778525048,10.98601777259505,10.687832693226813,10.444336230802342,10.06980573261529,,
38,20180316.0,10.5,10.5,10.6,10.5,200.0,10.789610889262525,10.824011848396701,10.6536812944583,10.451758066695364,10.110776615223358,,
39,20180315.0,10.9,10.9,10.9,10.55,190.0,10.844805444631263,10.849341232264466,10.698466513647698,10.511523657802648,10.18594074710685,,
40,20180314.0,10.9,10.9,10.9,10.9,760.0,10.87240272231563,10.86622748817631,10.735108965711754,10.56332050342896,10.253946390239529,,
41,20180313.0,10.9,10.9,10.9,10.9,40.0,10.886201361157816,10.877484992117541,10.765089153764162,10.608211102971769,10.315475305454811,,
