,ymd,close,open,high,low,volume,ema3,ema5,ema10,ema14,ema20,ema50,ema200
0,20180521.0,55.8,56.6,56.6,55.8,30.0,,,,,,,
1,20180504.0,60.0,55.6,60.0,55.6,170.0,58.5,,,,,,
2,20180426.0,59.7,61.0,61.0,59.7,40.0,59.1,,,,,,
3,20180424.0,59.7,59.0,59.7,56.0,2200.0,59.40000000000001,58.98,,,,,
4,20180423.0,55.8,62.5,62.5,55.8,3030.0,57.6,57.92,,,,,
5,20180417.0,59.9,55.1,59.9,55.0,940.0,58.75,58.58,,,,,
6,20180411.0,56.0,56.0,56.0,56.0,320.0,57.375,57.72,,,,,
7,20180410.0,56.0,56.0,56.0,56.0,10.0,56.6875,57.14666666666666,,,,,
8,20180409.0,56.0,56.0,56.0,56.0,20.0,56.34375,56.76444444444445,57.859999999999985,,,,
9,20180406.0,55.1,55.1,55.1,55.1,10.0,55.721875,56.20962962962963,57.35818181818182,,,,
10,20180405.0,55.1,56.8,56.8,55.1,90.0,55.4109375,55.83975308641976,56.94760330578512,,,,
11,20180402.0,56.8,56.8,56.8,56.8,100.0,56.10546875000001,56.1598353909465,56.92076634109691,,,,
12,20180328.0,56.8,57.0,57.0,56.8,2430.0,56.452734375,56.373223593964326,56.89880882453383,57.31428571428569,,,
13,20180327.0,56.8,56.8,56.8,56.8,20.0,56.6263671875,56.51548239597622,56.88084358370951,57.24571428571428,,,
14,20180326.0,61.0,61.0,61.0,61.0,500.0,58.813183593750004,58.01032159731748,57.62978111394415,57.7462857142857,,,
15,20180322.0,61.0,55.4,61.0,55.4,2780.0,59.906591796875,59.00688106487832,58.24254818413611,58.180114285714275,,,
16,20180319.0,59.5,59.0,59.5,59.0,1000.0,59.7032958984375,59.17125404325221,58.47117578702046,58.35609904761905,,,
17,20180316.0,59.0,55.3,59.0,55.3,50.0,59.35164794921875,59.11416936216814,58.567325643925834,58.4419525079365,,,
18,20180314.0,59.0,58.1,59.0,58.1,450.0,59.17582397460937,59.0761129081121,58.64599370866659,58.51635884021164,57.93499999999999,,
19,20180313.0,59.0,58.9,59.0,58.9,250.0,59.08791198730469,59.0507419387414,58.71035848890903,58.58084432818341,58.03642857142856,,
20,20180306.0,59.0,59.0,59.0,55.5,100.0,59.04395599365234,59.03382795916094,58.76302058183465,58.636731751092285,58.128197278911536,,
21,20180305.0,59.4,58.8,59.4,58.8,1510.0,59.22197799682616,59.15588530610729,58.87883502150108,58.73850085094665,58.24932134758664,,
22,20180302.0,58.8,55.8,58.8,55.8,650.0,59.01098899841308,59.03725687073819,58.86450138122816,58.74670073748709,58.301766933530764,,
23,20180301.0,60.0,59.8,60.0,59.7,1010.0,59.50549449920654,59.35817124715879,59.07095567555031,58.913807305822154,58.46350341605165,,
24,20180228.0,57.6,54.3,57.6,54.3,20.0,58.55274724960328,58.77211416477253,58.80350918908662,58.7386329983792,58.381264995475306,,
25,20180227.0,54.0,56.0,59.5,54.0,2340.0,56.276373624801636,57.18140944318169,57.93014388197996,58.106815265261964,57.96400166257289,,
26,20180226.0,56.0,57.0,57.0,56.0,60.0,56.138186812400825,56.78760629545445,57.57920863071087,57.825906563227036,57.776953885185,,
27,20180212.0,57.0,57.0,57.0,57.0,10.0,56.56909340620041,56.85840419696964,57.47389797058162,57.7157856881301,57.70295827707213,,
28,20180209.0,57.0,57.0,57.0,57.0,190.0,56.78454670310021,56.90560279797976,57.387734703203144,57.620347596379425,57.63600986973193,,
29,20180206.0,56.0,58.8,58.8,56.0,810.0,56.392273351550095,56.60373519865317,57.13541930262076,57.40430125019551,57.480199405947936,,
30,20180202.0,55.0,55.0,55.0,55.0,10.0,55.696136675775044,56.06915679910212,56.7471612475988,57.08372775016943,57.24398993871481,,
31,20180131.0,57.6,57.6,57.7,57.6,2440.0,56.64806833788752,56.57943786606808,56.90222283894448,57.152564050146836,57.277895658837195,,
32,20180130.0,54.0,54.0,54.0,54.0,10.0,55.324034168943754,55.719625244045375,56.37454595913639,56.732222176793925,56.965715119900324,,
33,20180129.0,56.0,56.0,56.0,56.0,200.0,55.66201708447189,55.813083496030245,56.30644669383886,56.63459255322141,56.87374225133838,,
34,20180126.0,56.0,55.9,56.1,55.9,430.0,55.831008542235935,55.875388997353504,56.25072911314089,56.549980212791894,56.790528703591875,,
35,20180125.0,56.1,60.0,60.2,56.1,2550.0,55.965504271117965,55.950259331569,56.22332381984255,56.4899828510863,56.724764065154545,,
36,20180119.0,60.2,62.5,62.5,60.0,1340.0,58.08275213555899,57.366839554379325,56.94635585259846,56.984651804274804,57.055738916092224,,
37,20180118.0,62.0,54.1,62.0,54.1,540.0,60.041376067779495,58.911226369586224,57.8652002430351,57.65336489703816,57.526620924083424,,
38,20180117.0,60.0,62.0,62.0,60.0,110.0,60.020688033889755,59.27415091305748,58.25334565339236,57.96624957743306,57.762180836075494,,
39,20180116.0,62.0,60.0,62.0,60.0,2050.0,61.01034401694487,60.182767275371646,58.93455553459374,58.50408296710866,58.165782661211146,,
40,20180115.0,59.5,61.0,61.0,59.5,270.0,60.255172008472435,59.955178183581104,59.03736361921305,58.63687190482751,58.29285097919104,,
41,20180112.0,61.0,61.0,62.0,61.0,320.0,60.62758600423622,60.303452122387405,59.39420659753796,58.95195565085049,58.55067469545856,,
42,20180111.0,61.0,58.2,61.0,58.2,1060.0,60.81379300211812,60.53563474825827,59.686169034349234,59.2250282307371,58.783943772081564,,
43,20180110.0,58.1,58.0,58.1,58.0,130.0,59.456896501059056,59.723756498838846,59.39777466446756,59.07502446663882,58.71880626997855,,
44,20180109.0,61.0,61.3,61.3,58.5,320.0,60.228448250529524,60.14917099922588,59.68908836183708,59.33168787108698,58.936062815694875,,
45,20180105.0,58.5,57.9,58.6,57.9,500.0,59.364224125264755,59.59944733281727,59.47289047786671,59.22079615494206,58.89453302372393,,
46,20180104.0,54.8,54.8,54.8,54.8,70.0,57.082112062632376,57.99963155521151,58.623274027345495,58.63135666761645,58.50457749765499,,
47,20180103.0,58.7,56.0,58.7,54.1,2360.0,57.89105603131618,58.23308770347433,58.63722420419177,58.64050911193424,58.523189164544995,,
48,20180102.0,55.0,58.5,58.6,55.0,170.0,56.4455280156581,57.155391802316224,57.97591071252054,58.15510789700969,58.18764733935025,57.97999999999999,
49,20171229.0,58.7,55.0,58.7,55.0,1270.0,57.57276400782906,57.67026120154415,58.10756331024408,58.2277601774084,58.236442830840694,58.00823529411763,
50,20171227.0,55.0,55.0,59.9,55.0,1290.0,56.286382003914525,56.78017413436277,57.542551799290614,57.79739215375393,57.92821018028443,57.890265282583606,
51,20171226.0,58.0,55.1,58.0,55.1,1600.0,57.14319100195726,57.18678275624185,57.62572419941959,57.824406533253416,57.93504730597162,57.89456860483523,
52,20171225.0,55.1,52.7,55.1,52.7,470.0,56.12159550097862,56.491188504161215,57.16650161770693,57.46115232881962,57.665042800641,57.78497767915542,
